Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437614186198,1437614200892,14694,0,0,0,
1,1437614200966,1437614899822,698856,1,1,1,
2,1437614900894,1437615047395,146501,2 3,3,2,
3,1437615047423,1437615192646,145223,5 4,5,4,
4,1437615192670,1437615356283,163613,6 7,7,6,
5,1437615356328,1437615516107,159779,8,8,8,
