Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1438358414897,1438358430025,15128,True,
1,count at DataValidators.scala:38,,2400,1438358430609,1438359996314,1565705,True,
2,count at GradientDescent.scala:161,,2400,1438359996467,1438360178357,181890,True,
3,treeAggregate at GradientDescent.scala:189,,2400,1438360179777,1438360371022,191245,True,
4,treeAggregate at GradientDescent.scala:189,3,48,1438360371037,1438360372569,1532,True,
5,treeAggregate at GradientDescent.scala:189,,2400,1438360372744,1438360573594,200850,True,
6,treeAggregate at GradientDescent.scala:189,5,48,1438360573601,1438360574806,1205,True,
7,treeAggregate at GradientDescent.scala:189,,2400,1438360574922,1438360767469,192547,True,
8,treeAggregate at GradientDescent.scala:189,7,48,1438360767475,1438360768547,1072,True,
9,mean at LogisticRegressionApp.java:93,,2400,1438360768676,1438360956088,187412,True,
