Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440533125342,1440533135387,10045,0,0,0,
1,1440533135463,1440534326766,1191303,1,1,1,
2,1440534326784,1440534398248,71464,2,2,2,
3,1440534399343,1440534474810,75467,3 4,4,3,
4,1440534474842,1440534549441,74599,5 6,6,5,
5,1440534549468,1440534624671,75203,7 8,8,7,
6,1440534624705,1440534721355,96650,9,9,9,
