Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438279710615,1438279725386,14771,0,0,0,
1,1438279725460,1438280418563,693103,1,1,1,
2,1438280418581,1438280466054,47473,2,2,2,
3,1438280467061,1438280527944,60883,3 4,4,3,
4,1438280528018,1438280579437,51419,5 6,6,5,
5,1438280579461,1438280625730,46269,7 8,8,7,
6,1438280625791,1438280674074,48283,9,9,9,
