Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440537590096,1440537602048,11952,0,0,0,
1,1440537602094,1440539310866,1708772,1,1,1,
2,1440539310883,1440539417280,106397,2,2,2,
3,1440539418423,1440539536946,118523,3 4,4,3,
4,1440539536976,1440539642265,105289,5 6,6,5,
5,1440539642292,1440539747297,105005,7 8,8,7,
6,1440539747363,1440539859382,112019,9,9,9,
