Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,10781,10856,75,0.69086224
1,620031,620255,224,0.03611418
2,28476,28538,62,0.21725418
3,29124,29254,130,0.44438368
4,28814,28899,85,0.29412782
5,28021,28062,41,0.14610505
6,33523,33556,33,0.09834307
