Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,104736,104914,178,0.16966277
1,344380,344702,322,0.09341402
2,682157,682277,120,0.017588165
3,734944,735049,105,0.014284763
4,362418,362535,117,0.032272745
5,164999,165098,99,0.059964385
