Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438275782039,1438275795939,13900,0,0,0,
1,1438275796006,1438276433342,637336,1,1,1,
2,1438276433358,1438276469783,36425,2,2,2,
3,1438276470765,1438276512399,41634,3 4,4,3,
4,1438276512430,1438276553175,40745,5 6,6,5,
5,1438276553204,1438276592839,39635,7 8,8,7,
6,1438276593052,1438276639316,46264,9,9,9,
