Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,3907,3997,90,2.2516887
1,54464,54690,226,0.41323826
2,1013,1077,64,5.9424324
3,3290,3409,119,3.4907598
4,1069,1140,71,6.2280703
5,1015,1058,43,4.0642724
6,1279,1304,25,1.917178
