Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440688186930,1440688190927,3997,0,0,0,
1,1440688191070,1440688245760,54690,1,1,1,
2,1440688245776,1440688246853,1077,2,2,2,
3,1440688250688,1440688254097,3409,3 4,4,3,
4,1440688254124,1440688255264,1140,5 6,6,5,
5,1440688255287,1440688256345,1058,7 8,8,7,
6,1440688256396,1440688257700,1304,9,9,9,
