Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440180873050,1440180887398,14348,0,0,0,
1,1440180887489,1440181941427,1053938,1,1,1,
2,1440181941444,1440182011451,70007,2,2,2,
3,1440182012482,1440182088439,75957,3 4,4,3,
4,1440182088466,1440182187128,98662,5 6,6,5,
5,1440182187152,1440182262373,75221,7 8,8,7,
6,1440182262399,1440182340494,78095,9,9,9,
