Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440547228656,1440547242163,13507,0,0,0,
1,1440547242256,1440549696250,2453994,1,1,1,
2,1440549696268,1440549857270,161002,2,2,2,
3,1440549858305,1440550022912,164607,3 4,4,3,
4,1440550022939,1440550185917,162978,5 6,6,5,
5,1440550185943,1440550354497,168554,7 8,8,7,
6,1440550354550,1440550525734,171184,9,9,9,
