Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437638980529,1437638995835,15306,0,0,0,
1,1437638995898,1437639972948,977050,1,1,1,
2,1437639973914,1437640222166,248252,2 3,3,2,
3,1437640222195,1437640512782,290587,5 4,5,4,
4,1437640512808,1437640786771,273963,6 7,7,6,
5,1437640786804,1437641061266,274462,8,8,8,
