Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440715960924,1440715974405,13481,True,
1,count at DataValidators.scala:38,,1600,1440715974831,1440717727939,1753108,True,
2,count at GradientDescent.scala:161,,1600,1440717728059,1440717865891,137832,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440717867139,1440718023890,156751,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440718023907,1440718025245,1338,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440718025387,1440718167611,142224,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440718167620,1440718168145,525,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440718168232,1440718320788,152556,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440718320797,1440718321371,574,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440718321487,1440718466269,144782,True,
