Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440715960825,1440715974410,13585,0,0,0,
1,1440715974473,1440717727939,1753466,1,1,1,
2,1440717727957,1440717865891,137934,2,2,2,
3,1440717866968,1440718025245,158277,3 4,4,3,
4,1440718025272,1440718168145,142873,5 6,6,5,
5,1440718168171,1440718321371,153200,7 8,8,7,
6,1440718321436,1440718466269,144833,9,9,9,
