Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,13744,13849,105,0.7581775
1,946453,946847,394,0.04161179
2,76895,76989,94,0.12209536
3,84159,84329,170,0.20159139
4,96805,96936,131,0.13514072
5,99817,99888,71,0.07107961
6,86975,87029,54,0.062048282
