Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438271554480,1438271567767,13287,0,0,0,
1,1438271567807,1438272044811,477004,1,1,1,
2,1438272044827,1438272063378,18551,2,2,2,
3,1438272064468,1438272086141,21673,3 4,4,3,
4,1438272086169,1438272106157,19988,5 6,6,5,
5,1438272106180,1438272124881,18701,7 8,8,7,
6,1438272124925,1438272147921,22996,9,9,9,
