Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440696987893,1440697001488,13595,0,0,0,
1,1440697001554,1440697966434,964880,1,1,1,
2,1440697966452,1440698042828,76376,2,2,2,
3,1440698043865,1440698115257,71392,3 4,4,3,
4,1440698115315,1440698184542,69227,5 6,6,5,
5,1440698184565,1440698249833,65268,7 8,8,7,
6,1440698249872,1440698325698,75826,9,9,9,
