Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14191,14331,140,0.9769032
1,1330292,1330811,519,0.038998775
2,135507,135643,136,0.10026319
3,141649,141866,217,0.15296124
4,135076,135216,140,0.103538044
5,145620,145732,112,0.0768534
6,136582,136653,71,0.051956415
