Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,56078,56249,171,0.3040054
1,258828,259129,301,0.11615836
2,342083,342201,118,0.034482658
3,257267,257374,107,0.04157374
4,227929,228045,116,0.05086715
5,126170,126255,85,0.06732407
