Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437626697115,1437626712615,15500,0,0,0,
1,1437626712678,1437627564781,852103,1,1,1,
2,1437627565844,1437627750932,185088,2 3,3,2,
3,1437627750963,1437627959066,208103,5 4,5,4,
4,1437627959091,1437628161310,202219,6 7,7,6,
5,1437628161355,1437628337011,175656,8,8,8,
