Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440190373800,1440190388942,15142,True,
1,count at DataValidators.scala:38,,1600,1440190389400,1440191772360,1382960,True,
2,count at GradientDescent.scala:161,,1600,1440191772479,1440191885125,112646,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440191886407,1440191990288,103881,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440191990308,1440191991474,1166,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440191991600,1440192101297,109697,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440192101305,1440192101832,527,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440192101918,1440192205401,103483,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440192205407,1440192205946,539,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440192206036,1440192325606,119570,True,
