Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,11175,11370,195,1.7150396
1,720974,721214,240,0.033277225
2,41774,41837,63,0.1505844
3,50125,50243,118,0.2348586
4,44596,44677,81,0.18130134
5,44025,44068,43,0.09757647
6,47714,47744,30,0.06283513
