Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438287772139,1438287785534,13395,0,0,0,
1,1438287785594,1438288636468,850874,1,1,1,
2,1438288636484,1438288703290,66806,2,2,2,
3,1438288704374,1438288791635,87261,3 4,4,3,
4,1438288791665,1438288881844,90179,5 6,6,5,
5,1438288881867,1438289035483,153616,7 8,8,7,
6,1438289035543,1438289128313,92770,9,9,9,
