Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,13287,13395,108,0.806271
1,850478,850874,396,0.04654038
2,66706,66806,100,0.14968716
3,87074,87261,187,0.21429963
4,90066,90179,113,0.12530634
5,153551,153616,65,0.0423133
6,92729,92770,41,0.04419532
