Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15260,15404,144,0.9348221
1,1281230,1281756,526,0.04103745
2,125140,125269,129,0.102978386
3,119397,119629,232,0.1939329
4,124123,124263,140,0.11266427
5,118677,118765,88,0.074095905
6,123174,123238,64,0.05193203
