Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438273538092,1438273550677,12585,0,0,0,
1,1438273550763,1438274087443,536680,1,1,1,
2,1438274087460,1438274115247,27787,2,2,2,
3,1438274116235,1438274148155,31920,3 4,4,3,
4,1438274148181,1438274176198,28017,5 6,6,5,
5,1438274176222,1438274208402,32180,7 8,8,7,
6,1438274208466,1438274238107,29641,9,9,9,
