Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,12501,12585,84,0.6674612
1,536445,536680,235,0.043787733
2,27729,27787,58,0.2087307
3,31790,31920,130,0.40726817
4,27938,28017,79,0.28197166
5,32132,32180,48,0.14916097
6,29612,29641,29,0.09783745
