Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15843,15961,118,0.73930204
1,1121426,1121815,389,0.03467595
2,103149,103243,94,0.09104733
3,119792,119968,176,0.14670579
4,116231,116348,117,0.1005604
5,110156,110222,66,0.059879154
6,111867,111915,48,0.042889692
