Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438304398991,1438304414952,15961,0,0,0,
1,1438304415841,1438305537656,1121815,1,1,1,
2,1438305537673,1438305640916,103243,2,2,2,
3,1438305641973,1438305761941,119968,3 4,4,3,
4,1438305761968,1438305878316,116348,5 6,6,5,
5,1438305878341,1438305988563,110222,7 8,8,7,
6,1438305988604,1438306100519,111915,9,9,9,
