Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,5649,5751,102,1.7736045
1,148791,149011,220,0.14764011
2,990,1059,69,6.51558
3,3102,3218,116,3.6047235
4,1459,1531,72,4.702809
5,1365,1406,41,2.916074
6,2375,2402,27,1.1240634
