Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440688451035,1440688456786,5751,0,0,0,
1,1440688456960,1440688605971,149011,1,1,1,
2,1440688605986,1440688607045,1059,2,2,2,
3,1440688608352,1440688611570,3218,3 4,4,3,
4,1440688611602,1440688613133,1531,5 6,6,5,
5,1440688613156,1440688614562,1406,7 8,8,7,
6,1440688614630,1440688617032,2402,9,9,9,
