Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,9090,9176,86,0.93722755
1,524941,525182,241,0.045888852
2,25237,25312,75,0.29630214
3,28988,29109,121,0.415679
4,26914,26995,81,0.30005556
5,27462,27507,45,0.16359472
6,29921,29949,28,0.09349227
