Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440698723519,1440698737105,13586,0,0,0,
1,1440698737191,1440699807707,1070516,1,1,1,
2,1440699807725,1440699889474,81749,2,2,2,
3,1440699890530,1440699971752,81222,3 4,4,3,
4,1440699971779,1440700045140,73361,5 6,6,5,
5,1440700045168,1440700118140,72972,7 8,8,7,
6,1440700118464,1440700200887,82423,9,9,9,
