Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437589659464,1437589671089,11625,0,0,0,
1,1437589671131,1437589877238,206107,1,1,1,
2,1437589878088,1437589901546,23458,2 3,3,2,
3,1437589901589,1437589920838,19249,5 4,5,4,
4,1437589920863,1437589938391,17528,6 7,7,6,
5,1437589938426,1437589952455,14029,8,8,8,
