Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440705196320,1440705209876,13556,True,
1,count at DataValidators.scala:38,,1600,1440705210308,1440706569589,1359281,True,
2,count at GradientDescent.scala:161,,1600,1440706569713,1440706663355,93642,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440706664603,1440706774038,109435,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440706774053,1440706775229,1176,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440706775380,1440706880394,105014,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440706880401,1440706880870,469,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440706880949,1440706977603,96654,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440706977611,1440706978095,484,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440706978207,1440707077359,99152,True,
