Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,13556,13672,116,0.8484494
1,1359281,1359649,368,0.027065808
2,93642,93746,104,0.110938065
3,110611,110825,214,0.19309722
4,105483,105607,124,0.11741646
5,97138,97200,62,0.06378601
6,99152,99205,53,0.053424727
