Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,225384,225581,197,0.08733005
1,784504,784787,283,0.03606074
2,1877381,1877509,128,0.006817544
3,1175436,1175552,116,0.0098677045
4,913977,914102,125,0.013674622
5,357762,357873,111,0.03101659
