Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440166780196,1440166788224,8028,0,0,0,
1,1440166788290,1440167188957,400667,1,1,1,
2,1440167188973,1440167203796,14823,2,2,2,
3,1440167204645,1440167221316,16671,3 4,4,3,
4,1440167221344,1440167236495,15151,5 6,6,5,
5,1440167236517,1440167251209,14692,7 8,8,7,
6,1440167251234,1440167268991,17757,9,9,9,
