Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,17164,17243,79,0.4581569
1,793950,794181,231,0.02908657
2,45803,45863,60,0.1308244
3,54242,54372,130,0.23909365
4,53457,53546,89,0.16621223
5,44801,44870,69,0.15377758
6,55091,55118,27,0.04898581
