Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,154667,154813,146,0.094307326
1,474805,475089,284,0.059778273
2,987450,987569,119,0.012049791
3,668214,668319,105,0.01571106
4,603276,603389,113,0.018727554
5,244443,244545,102,0.041710112
