Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440555519602,1440555533049,13447,0,0,0,
1,1440555533115,1440558207202,2674087,1,1,1,
2,1440558207219,1440558439236,232017,2,2,2,
3,1440558440490,1440558661014,220524,3 4,4,3,
4,1440558661045,1440558911036,249991,5 6,6,5,
5,1440558911062,1440559128946,217884,7 8,8,7,
6,1440559128994,1440559353687,224693,9,9,9,
