Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440208685226,1440208700603,15377,0,0,0,
1,1440208700679,1440210512077,1811398,1,1,1,
2,1440210512095,1440210664340,152245,2,2,2,
3,1440210665379,1440210798215,132836,3 4,4,3,
4,1440210798242,1440210928673,130431,5 6,6,5,
5,1440210928700,1440211061251,132551,7 8,8,7,
6,1440211061454,1440211230489,169035,9,9,9,
