Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440167599367,1440167607768,8401,0,0,0,
1,1440167607838,1440168068089,460251,1,1,1,
2,1440168068105,1440168087932,19827,2,2,2,
3,1440168089589,1440168112001,22412,3 4,4,3,
4,1440168112031,1440168132575,20544,5 6,6,5,
5,1440168132598,1440168153203,20605,7 8,8,7,
6,1440168153229,1440168176826,23597,9,9,9,
