Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,250131,250265,134,0.053543244
1,910214,910513,299,0.03283863
2,2013885,2014003,118,0.0058589783
3,1042920,1043025,105,0.010066873
4,836237,836354,117,0.013989292
5,412546,412658,112,0.02714112
