Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,7675,7755,80,1.0315925
1,169182,169401,219,0.12927905
2,6219,6349,130,2.0475664
3,4127,4223,96,2.2732654
4,3699,3751,52,1.386297
5,5879,5909,30,0.50770015
