Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1436920667002,1436920674757,7755,0,0,0,
1,1436920674813,1436920844214,169401,1,1,1,
2,1436920845089,1436920851438,6349,2 3,3,2,
3,1436920851470,1436920855693,4223,5 4,5,4,
4,1436920855718,1436920859469,3751,6 7,7,6,
5,1436920859492,1436920865401,5909,8,8,8,
