Stage ID,Real Duration,Estimated Duration,Error,Error Percentage,Size,Error/AppDuration
0,15228,12024,3204,0.21040189125295508,2.2809087680652738,0.0028158121385759233
64,7838,9433,1595,0.2034957897422812,2.2809087680652738,0.0014017541701088008
128,14807,18267,3460,0.2336732626460458,2.2809087680652738,0.0030407958799852355
65,15024,22318,7294,0.4854898828541001,2.2809087680652738,0.006410278944685638
3,17431,17951,520,0.02983190866846423,2.2809087680652738,4.5699822473766545E-4
4,9345,7628,1717,0.18373461744248262,2.2809087680652738,0.001508972984374176
5,12839,8421,4418,0.3441077965573643,2.2809087680652738,0.003882727224790396
6,20326,19854,472,0.02322148971760307,2.2809087680652738,4.148137732234194E-4
7,21850,50591,28741,1.3153775743707095,2.2809087680652738,0.025258819186894696
8,9065,31345,22280,2.4578047435190293,2.2809087680652738,0.019580616244529205
9,21275,66673,45398,2.1338660399529963,2.2809087680652738,0.039897702705077955
270,18352,14898,3454,0.18820836965998256,2.2809087680652738,0.0030355228235459547
207,6662,7570,908,0.13629540678474933,2.2809087680652738,7.979892078111543E-4
208,7142,7056,86,0.012041444973396808,2.2809087680652738,7.558047562969083E-5
209,12431,29386,16955,1.3639288874587725,2.2809087680652738,0.014900778654667534
18,6086,9230,3144,0.5165954650016431,2.2809087680652738,0.0027630815741831157
82,6356,7770,1414,0.22246696035242292,2.2809087680652738,0.001242683634190498
19,7641,16378,8737,1.1434367229420233,2.2809087680652738,0.0076784490183326596
83,8036,-1244,9280,1.1548033847685415,2.2809087680652738,0.008155660626087568
20,14453,54913,40460,2.799418805784266,2.2809087680652738,0.03555797725554989
84,21543,23074,1531,0.07106716798960219,2.2809087680652738,0.0013455082347564728
151,6187,7933,1746,0.28220462259576534,2.2809087680652738,0.0015344594238306997
152,7591,5463,2128,0.28033197207219074,2.2809087680652738,0.0018701773504649077
153,12760,22422,9662,0.7572100313479624,2.2809087680652738,0.008491378552721775
31,5180,36238,31058,5.995752895752895,2.2809087680652738,0.02729509781519695
32,11114,7717,3397,0.3056505308619759,2.2809087680652738,0.0029854287873727877
33,19871,28787,8916,0.44869407679532985,2.2809087680652738,0.007835761868771203
103,5858,7947,2089,0.35660635029020143,2.2809087680652738,0.0018359024836095829
104,8318,11472,3154,0.3791776869439769,2.2809087680652738,0.002771870001581917
105,22043,28619,6576,0.29832599918341424,2.2809087680652738,0.005779269857451708
46,4912,4930,18,0.0036644951140065146,2.2809087680652738,1.5819169317842264E-5
238,6136,8520,2384,0.38852672750977835,2.2809087680652738,0.00209516109187422
47,7490,6568,922,0.12309746328437918,2.2809087680652738,8.102930061694761E-4
239,7563,33326,25763,3.4064524659526643,2.2809087680652738,0.022641625507531682
48,16221,29896,13675,0.8430429689908143,2.2809087680652738,0.01201817446786072
240,15292,97042,81750,5.345932513732671,2.2809087680652738,0.07184539398520029
178,6008,2480,3528,0.5872170439414115,2.2809087680652738,0.003100557186297084
179,7351,7833,482,0.06556931029791865,2.2809087680652738,4.2360220062222063E-4
180,16126,26324,10198,0.632394890239365,2.2809087680652738,0.008962438261297523
126,5937,7607,1670,0.2812868452080175,2.2809087680652738,0.0014676673755998101
63,6566,10026,3460,0.5269570514773073,2.2809087680652738,0.0030407958799852355
127,7878,-1201,9079,1.1524498603706526,2.2809087680652738,0.007979013235371663
0,23485,26486,3001,0.12778369171811796,4.838452653028071,0.0032004828985859645
64,11994,13791,1797,0.14982491245622812,4.838452653028071,0.0019164504394398462
128,39671,51009,11338,0.2858007108467142,4.838452653028071,0.01209166114767333
65,50576,51869,1293,0.025565485605820944,4.838452653028071,0.0013789484797972849
3,21123,23620,2497,0.11821237513610756,4.838452653028071,0.002662980938943403
4,13756,16267,2511,0.18253852864204712,4.838452653028071,0.0026779115489334745
5,18676,21411,2735,0.14644463482544443,4.838452653028071,0.0029168013087746128
6,26800,27806,1006,0.03753731343283582,4.838452653028071,0.0010728709750008265
7,50018,75840,25822,0.5162541485065376,4.838452653028071,0.027538443654544078
8,16437,39127,22690,1.3804222181663321,4.838452653028071,0.024198252905336733
9,41408,108134,66726,1.611427743431221,4.838452653028071,0.07116142015696338
270,11000,16050,5050,0.4590909090909091,4.838452653028071,0.0053856843178470915
207,12582,16544,3962,0.314894293435066,4.838452653028071,0.004225362627190134
208,12858,12622,236,0.01835433193342666,4.838452653028071,2.516874255469136E-4
209,36525,51085,14560,0.39863107460643393,4.838452653028071,0.01552783438967399
18,12011,17803,5792,0.48222462742486055,4.838452653028071,0.006177006647320862
82,14421,17302,2881,0.19977810137993204,4.838452653028071,0.003072506241528212
19,13338,23629,10291,0.771554955765482,4.838452653028071,0.01097506481484444
83,12718,11791,927,0.0728888189966976,4.838452653028071,9.886196757711394E-4
20,40959,84844,43885,1.071437290949486,4.838452653028071,0.0468021299581623
84,35551,56550,20999,0.5906725549210993,4.838452653028071,0.02239484851296457
151,12886,16747,3861,0.29962750271612604,4.838452653028071,0.004117648940833192
152,11397,13206,1809,0.15872598052118977,4.838452653028071,0.0019292481051456215
153,37470,50879,13409,0.35785962103015745,4.838452653028071,0.014300324954061713
31,12415,42957,30542,2.4600886024969792,4.838452653028071,0.03257219216548235
32,14896,17782,2886,0.19374328678839958,4.838452653028071,0.0030778386022389517
33,37953,57922,19969,0.5261507654203884,4.838452653028071,0.02129638220655219
103,15699,17174,1475,0.09395502898273775,4.838452653028071,0.0015730464096682098
104,12292,13280,988,0.08037748128864303,4.838452653028071,0.0010536744764421636
105,37880,55698,17818,0.47038014783526927,4.838452653028071,0.019002400628791976
46,16362,13912,2450,0.1497371959418164,4.838452653028071,0.0026128567482624505
238,12682,17399,4717,0.3719444882510645,4.838452653028071,0.005030549094511828
47,11025,15842,4817,0.43691609977324264,4.838452653028071,0.005137196308726622
239,10065,38377,28312,2.8129160457029307,4.838452653028071,0.030193959288492445
48,43196,57924,14728,0.3409574960644504,4.838452653028071,0.015707001709554844
240,37621,110145,72524,1.9277531166104038,4.838452653028071,0.07734482563713711
178,11678,12238,560,0.04795341668093852,4.838452653028071,5.972243996028458E-4
179,12783,16704,3921,0.3067355080966909,4.838452653028071,0.0041816372693620684
180,41940,51053,9113,0.21728659990462565,4.838452653028071,0.009718760631394168
126,12054,17302,5248,0.43537414965986393,4.838452653028071,0.0055968458019923836
63,12853,18707,5854,0.45545786975803315,4.838452653028071,0.006243127920134034
127,10447,8934,1513,0.14482626591365944,4.838452653028071,0.0016135723510698316
0,38130,40869,2739,0.07183320220298978,7.3821560107171535,0.001292099980894469
64,19824,20384,560,0.02824858757062147,7.3821560107171535,2.64175242534101E-4
128,56579,83573,26994,0.4771028119973842,7.3821560107171535,0.012734190173152719
65,63231,81261,18030,0.2851449447264791,7.3821560107171535,0.008505499326589002
3,29467,29259,208,0.007058743679370143,7.3821560107171535,9.812223294123751E-5
4,22640,24858,2218,0.09796819787985865,7.3821560107171535,0.0010463226570368502
5,31103,34330,3227,0.10375204964151367,7.3821560107171535,0.001522309835102757
6,35911,35715,196,0.005457937679262621,7.3821560107171535,9.246133488693536E-5
7,68425,100953,32528,0.4753818048958714,7.3821560107171535,0.015344807659195067
8,34053,46868,12815,0.37632514022259417,7.3821560107171535,0.0060453673804901865
9,147258,149370,2112,0.014342174958236564,7.3821560107171535,9.96318057557181E-4
270,8019,17195,9176,1.1442823294675146,7.3821560107171535,0.004328700045523055
207,18534,25471,6937,0.3742850976583576,7.3821560107171535,0.003272470816891176
208,15938,19190,3252,0.2040406575479985,7.3821560107171535,0.0015341033727158866
209,60692,72666,11974,0.19729124102023332,7.3821560107171535,0.00564863277518451
18,37317,26331,10986,0.294396655679717,7.3821560107171535,0.005182552168713632
82,25944,26782,838,0.03230033919210607,7.3821560107171535,3.953193807921012E-4
19,38929,30840,8089,0.20778853810783735,7.3821560107171535,0.003815917030104184
83,14499,24756,10257,0.707428098489551,7.3821560107171535,0.0048386526119147755
20,102127,114612,12485,0.12224974786295495,7.3821560107171535,0.005889692683996877
84,75361,89844,14483,0.1921816324093364,7.3821560107171535,0.006832232210038187
151,22623,25513,2890,0.1277460991026831,7.3821560107171535,0.0013633329480777713
152,14444,20907,6463,0.44745222929936307,7.3821560107171535,0.0030488653437462407
153,58743,79181,20438,0.34792230563641624,7.3821560107171535,0.009641452869485636
31,41774,49640,7866,0.18829894192559965,7.3821560107171535,0.003710718674595069
32,35969,27792,8177,0.22733464928132557,7.3821560107171535,0.0038574302825024
33,74912,86899,11987,0.16001441691584792,7.3821560107171535,0.005654765414743337
103,28424,26351,2073,0.07293132564030397,7.3821560107171535,9.77920138880699E-4
104,18712,17877,835,0.04462377084224027,7.3821560107171535,3.9390415627852564E-4
105,61769,82631,20862,0.337742233159028,7.3821560107171535,0.009841471267404313
46,23553,22845,708,0.030059864985352184,7.3821560107171535,3.339929852038277E-4
238,23364,26230,2866,0.1226673514809108,7.3821560107171535,0.001352011151969167
47,19927,25066,5139,0.25789130325688764,7.3821560107171535,0.002424279591754902
239,140267,43401,96866,0.6905829596412556,7.3821560107171535,0.04569571257733612
48,85189,85800,611,0.007172287501907524,7.3821560107171535,2.882340592648852E-4
240,367008,123177,243831,0.6643751634841747,7.3821560107171535,0.11502520278987925
178,18735,21944,3209,0.17128369362156393,7.3821560107171535,0.0015138184880213038
179,14732,25528,10796,0.7328265001357589,7.3821560107171535,0.005092921282853847
180,62419,75647,13228,0.21192265175667666,7.3821560107171535,0.006240196621859086
126,22816,26944,4128,0.18092566619915848,7.3821560107171535,0.0019473489306799446
63,45350,27341,18009,0.3971113561190739,7.3821560107171535,0.008495592754993973
127,16420,19015,2595,0.15803897685749085,7.3821560107171535,0.0012241692042428431
0,57150,55293,1857,0.032493438320209976,9.9330182550475,5.595997882139305E-4
64,39975,29256,10719,0.2681425891181989,9.9330182550475,0.003230129310643576
128,158228,116229,41999,0.26543342518391183,9.9330182550475,0.012656236674850224
65,143970,110735,33235,0.2308467041744808,9.9330182550475,0.010015239074469563
3,33720,34914,1194,0.035409252669039146,9.9330182550475,3.598072951682461E-4
4,34137,33474,663,0.019421741805079534,9.9330182550475,1.9979249304568437E-4
5,47451,47285,166,0.0034983456618406356,9.9330182550475,5.0023459797260344E-5
6,40744,43646,2902,0.07122521107402317,9.9330182550475,8.74506508021985E-4
7,169456,126136,43320,0.2556415824756869,9.9330182550475,0.013054314930224808
8,135537,54630,80907,0.5969366298501516,9.9330182550475,0.024381012420583992
9,255785,190723,65062,0.25436206188791366,9.9330182550475,0.019606182779092485
270,29227,18344,10883,0.37236117288808296,9.9330182550475,0.0032795500781541225
207,32458,34422,1964,0.06050896543225091,9.9330182550475,5.918438255531283E-4
208,32336,26810,5526,0.1708931222167244,9.9330182550475,0.0016652387881907268
209,124756,94307,30449,0.24406842155888295,9.9330182550475,0.009175688719076988
18,39656,34882,4774,0.12038531369780109,9.9330182550475,0.0014386264883862704
82,28885,36288,7403,0.25629219317985114,9.9330182550475,0.002230865499271797
19,66308,38072,28236,0.4258309706219461,9.9330182550475,0.00850880970382797
83,42555,37758,4797,0.11272470919985901,9.9330182550475,0.001445557449683481
20,215615,144464,71151,0.329990956102312,9.9330182550475,0.021441079445993196
84,173322,123232,50090,0.28899966536273525,9.9330182550475,0.01509442832075163
151,34564,34304,260,0.0075222775141766,9.9330182550475,7.83499972728174E-5
152,29131,28630,501,0.01719817376677766,9.9330182550475,1.50974417821852E-4
153,152298,107563,44735,0.2937333385861929,9.9330182550475,0.013480719723074948
31,147242,56342,90900,0.6173510275600712,9.9330182550475,0.027392364431150392
32,33965,37831,3866,0.11382305314294126,9.9330182550475,0.0011650041902181235
33,135725,115957,19768,0.1456474488856143,9.9330182550475,0.005957010561880979
103,39195,35555,3640,0.09286898839137644,9.9330182550475,0.0010968999618194437
104,34034,25292,8742,0.256860786272551,9.9330182550475,0.0026343679852268067
105,133406,109640,23766,0.1781479093893828,9.9330182550475,0.007161792443022225
46,30643,31804,1161,0.0378879352543811,9.9330182550475,3.498628724374654E-4
238,33050,35086,2036,0.061603630862329804,9.9330182550475,6.135407478748317E-4
47,39443,34316,5127,0.12998504170575262,9.9330182550475,0.0015450016769912877
239,26834,48438,21604,0.8050980099873295,9.9330182550475,0.006510282081084412
48,174841,113754,61087,0.34938601357805094,9.9330182550475,0.01840833185924845
240,97572,136245,38673,0.39635346205878735,9.9330182550475,0.011653959402044875
178,31089,31676,587,0.01888127633568143,9.9330182550475,1.7689018615055314E-4
179,51067,34376,16691,0.32684512503182095,9.9330182550475,0.00502976847877152
180,141691,100311,41380,0.29204395480305734,9.9330182550475,0.012469703412112246
126,32776,36614,3838,0.11709787649499634,9.9330182550475,0.0011565664982041276
63,30946,35999,5053,0.16328443094422543,9.9330182550475,0.0015227020623828705
127,25510,29124,3614,0.14166993335946687,9.9330182550475,0.0010890649620921618
0,70322,69639,683,0.009712465515770314,12.470088510774076,1.5334826851169555E-4
64,35838,40327,4489,0.12525810592108935,12.470088510774076,0.0010078775656647166
128,201406,148709,52697,0.2616456312125756,12.470088510774076,0.011831615967438976
65,178521,140050,38471,0.21549845676419022,12.470088510774076,0.00863757135858483
3,44338,40538,3800,0.08570526410753755,12.470088510774076,8.531821674149972E-4
