Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,132273,132435,162,0.122324154
1,425840,426139,299,0.0701649
2,1082201,1082344,143,0.013212065
3,679570,679678,108,0.015889877
4,524713,524824,111,0.021149946
5,200619,200715,96,0.04782901
