Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437610489211,1437610504769,15558,0,0,0,
1,1437610504841,1437611146307,641466,1,1,1,
2,1437611147324,1437611298209,150885,2 3,3,2,
3,1437611298236,1437611434085,135849,5 4,5,4,
4,1437611434111,1437611570957,136846,6 7,7,6,
5,1437611571001,1437611723692,152691,8,8,8,
