Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15195,15312,117,0.7641066
1,1068579,1068960,381,0.03564212
2,105232,105340,108,0.10252516
3,102402,102576,174,0.16963032
4,100343,100455,112,0.11149271
5,94438,94506,68,0.0719531
6,96340,96396,56,0.058093697
