Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440560190574,1440560203718,13144,True,
1,count at DataValidators.scala:38,,1600,1440560204165,1440563159121,2954956,True,
2,count at GradientDescent.scala:161,,1600,1440563159252,1440563366048,206796,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440563367567,1440563614604,247037,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440563614620,1440563616228,1608,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440563616362,1440563833511,217149,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440563833520,1440563834316,796,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440563834404,1440564050369,215965,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440564050376,1440564051160,784,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440564052327,1440564297182,244855,True,
