Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440560190368,1440560203725,13357,0,0,0,
1,1440560203795,1440563159121,2955326,1,1,1,
2,1440563159139,1440563366048,206909,2,2,2,
3,1440563367403,1440563616229,248826,3 4,4,3,
4,1440563616259,1440563834316,218057,5 6,6,5,
5,1440563834344,1440564051160,216816,7 8,8,7,
6,1440564052270,1440564297182,244912,9,9,9,
